"DIN.PIN","Brand.Name","Manufacturer.Code","Dosage.Form","Strength","Effective.Date","End.Date","Active.Ingredients","Active.Ingredient.Class.and.Use","Other.Notes","conversion_factor"
2245785,"Dom-Lorazepam","DPC","Tab","1mg","2012-04-16","","Lorazepam","BZD","",NA
2245786,"Dom-Lorazepam","DPC","Tab","2mg","2012-04-16","","Lorazepam","BZD","",NA
2246085,"Acetaminophen, Caffeine & 8mg Codeine","JPC","Tab","8mg","2012-04-16","","Acetaminophen + Codeine phosphate + Caffeine","Opioid- mild to moderate acute pain ","",NA
2246103,"ASA, Caffeine & Codeine Phosphate Tablet","JPC","Tab","8mg","2012-04-16","","Acetaminophen + Codeine phosphate + Caffeine","Opioid- mild to moderate acute pain ","",NA
2246991,"Phl-Methylphenidate","PHE","Tab","5mg","2012-04-16","","Methylphenidate","stimulant","",NA
2247173,"Bio-Diazepam","BII","Tab","2mg","2012-04-16","","Diazepam","BZD","",NA
2247174,"Bio-Diazepam","BII","Tab","5mg","2012-04-16","","Diazepam","BZD","",NA
2247176,"Bio-Diazepam","BII","Tab","10mg","2012-04-16","","Diazepam","BZD","",NA
2247177,"Bio-Oxazepam","BII","Tab","10mg","2012-04-16","","Oxazepam","BZD","",NA
2247178,"Bio-Oxazepam","BII","Tab","15mg","2012-04-16","","Oxazepam","BZD","",NA
2247179,"Bio-Oxazepam","BII","Tab","30mg","2012-04-16","","Oxazepam","BZD","",NA
2247230,"Dom-Clobazam","DPC","Tab","10mg","2012-04-16","","Clobazam","BZD","",NA
2247364,"Ratio-Methylphenidate","RPH","Tab","5mg","2012-04-16","","Methylphenidate","Stimulant","",NA
2247374,"Metadol-D","PAL","Oral Sol","50mcg/mL","2024-07-31","","methadone hydrochloride","Opioid- chronic severe pain and opioid use disorder","",NA
2247490,"PMS-Diazepam","BII","Tab","2mg","2012-04-16","","Diazepam","BZD","",NA
2247491,"PMS-Diazepam","BII","Tab","5mg","2012-04-16","","Diazepam","BZD","",NA
2247492,"PMS-Diazepam","BII","Tab","10mg","2012-04-16","","Diazepam","BZD","",NA
2247694,"Metadol","PMS","O/L","1mg/mL","2012-04-16","","methadone hydrochloride","Opioid- chronic severe pain and opioid use disorder","",NA
2247698,"Metadol","PMS","Tab","1mg","2012-04-16","","methadone hydrochloride","Opioid- chronic severe pain and opioid use disorder","",NA
2247699,"Metadol","PMS","Tab","5mg","2012-04-16","","methadone hydrochloride","Opioid- chronic severe pain and opioid use disorder","",NA
2247700,"Metadol","PMS","Tab","10mg","2012-04-16","","methadone hydrochloride","Opioid- chronic severe pain and opioid use disorder","",NA
2247701,"Metadol","PMS","Tab","25mg","2012-04-16","","methadone hydrochloride","Opioid- chronic severe pain and opioid use disorder","",NA
2247732,"Concerta","JAN","SR Tab","18mg","2012-04-16","","Methylphenidate Hydrochloride","stimulant","",NA
2247733,"Concerta","JAN","SR Tab","36mg","2012-04-16","","Methylphenidate Hydrochloride","stimulant","",NA
2247734,"Concerta","JAN","SR Tab","54mg","2012-04-16","","Methylphenidate Hydrochloride","stimulant","",NA
2248126,"Bio-Flurazepam","BII","Cap","15mg","2012-04-16","","Flurazepam","BZD","",NA
2248127,"Bio-Flurazepam","BII","Cap","30mg","2012-04-16","","Flurazepam","BZD","",NA
2248817,"Acetaminophen, Caffeine & 8mg of Codeine","PHI","Tab","8mg","2012-04-16","","Acetaminophen + Codeine phosphate + Caffeine","Opioid- mild to moderate acute pain ","",NA
2248977,"Muscle and Back Pain Relief-8","ROG","Tab","8mg","2012-04-16","","acetaminophen+codeine phosphate+methocarbamol","Opioid- short-term pain muscle spasms","",NA
2249324,"Apo-Methylphenidate","APX","Tab","10mg","2012-04-16","","Methylphenidate Hydrochloride","stimulant","",NA
2249332,"Apo-Methylphenidate","APX","Tab","20mg","2012-04-16","","Methylphenidate Hydrochloride","stimulant","",NA
2249391,"Ran-Fentanyl","RAN","Trans Patch","25mcg/hr","2012-04-16","","Fentanyl","Opioid- long term pain relief (high overodse risk)","Not for use in opioid naïve patients",NA
2249413,"Ran-Fentanyl","RAN","Trans Patch","50mcg/hr","2012-04-16","","Fentanyl","Opioid- long term pain relief (high overodse risk)","Not for use in opioid naïve patients",NA
2249421,"Ran-Fentanyl","RAN","Trans Patch","75mcg/hr","2012-04-16","","Fentanyl","Opioid- long term pain relief (high overodse risk)","Not for use in opioid naïve patients",NA
2249448,"Ran-Fentanyl","RAN","Trans Patch","100mcg/hr","2012-04-16","","Fentanyl","Opioid- long term pain relief (high overodse risk)","Not for use in opioid naïve patients",NA
2249928,"Hydromorphone","SOR","Tab","2mg","2012-04-16","","Hydromorphone hydrochloride","Opioid- short-term post-operative pain relief","",NA
2249936,"Hydromorphone","SOR","Tab","4mg","2012-04-16","","Hydromorphone hydrochloride","Opioid- short-term post-operative pain relief","",NA
2250241,"Concerta","JAN","SR Tab","27mg","2012-04-16","","Methylphenidate Hydrochloride","stimulant","",NA
2250551,"Muscle and Back Pain Relief - 8 Tablets","PHI","Tab","8mg","2012-04-16","","Acetaminophen + Caffeine + Codeine phosphate","Opioid- short-term pain muscle spasms","",NA
2251914,"Acetaminophen, Caffeine & 8mg of Codeine","PHI","Tab","8mg","2012-04-16","","Acetaminophen + Caffeine + Codeine phosphate","Opioid- short-term pain muscle spasms","",NA
2254263,"Phl-Acet-Codeine 60","PHE","Tab","60mg","2012-04-16","","Acetaminophen + Codeine phosphate","Opioid- short-term moderate to severe pain","",NA
2254271,"Phl-Acet-Codeine 30","PHE","Tab","30mg","2012-04-16","","Acetaminophen + Codeine phosphate","Opioid- short-term moderate to severe pain","",NA
2258099,"Cough Syrup With Codeine","SUP","O/L","100mg","2012-04-16","","codeine phosphate+guaifenesin+pseudoephedrine hydrochloride","Opioid- cough supresent/ expectorant tightly controlled","",NA
2258129,"Oxycontin 5mg","PFP","ER Tab","5mg","2012-04-16","","Oxycodone hydrochloride","Opioid - long term pain relief (controlled release)","",NA
2262983,"Supeudol","SDZ","Tab","20mg","2012-04-16","","Oxycodone hydrochloride","Opioid- long term pain relief (high overodse risk)","",NA
2264846,"Tramacet","JAN","Tab","37.5mg & 325mg","2012-04-16","","acetaminophen+tramadol hydrochloride","Opioid- long term pain relief (high overodse risk)","",NA
2266687,"Apo-Methylphenidate SR","APX","ER Tab","20mg","2012-04-16","","Methylphenidate Hydrochloride","Stimulant- sustained release formulation","",NA
2270641,"Co Clonazepam","COB","Tab","0.5mg","2012-04-16","","Clonazepam","BZD- SEIZURE DISORDER + panic and anxiety disorder","",NA
2270668,"Co Clonazepam","COB","Tab","1mg","2012-04-16","","Clonazepam","BZD- SEIZURE DISORDER + panic and anxiety disorder","",NA
2270676,"Co Clonazepam","COB","Tab","2mg","2012-04-16","","Clonazepam","BZD- SEIZURE DISORDER + panic and anxiety disorder","",NA
2273039,"PMS-Temazepam","PMS","Cap","15mg","2012-11-29","","Temazepam","BZD- insomnia ","",NA
2273047,"PMS-Temazepam","PMS","Cap","30mg","2012-11-29","","Temazepam","BZD- insomnia ","",NA
2273950,"Apo-Methylphenidate","APX","Tab","5mg","2012-04-16","","Methylphenidate Hydrochloride","Stimulant- ADHD and narcolepsy","",NA
2275813,"Duragesic Mat","JNO","Trans Patch","25mcg/hr","2012-04-16","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2275821,"Duragesic Mat","JNO","Trans Patch","50mcg/hr","2012-04-16","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2275848,"Duragesic Mat","JNO","Trans Patch","75mcg/hr","2012-04-16","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2275856,"Duragesic Mat","JNO","Trans Patch","100mcg/hr","2012-04-16","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2277131,"Biphentin","PFP","ER Cap","15mg","2012-04-16","","Methylphenidate Hydrochloride","Stimulant- ADHD and narcolepsy","",NA
2277158,"Biphentin","PFP","ER Cap","20mg","2012-04-16","","Methylphenidate Hydrochloride","Stimulant- ADHD and narcolepsy","",NA
2277166,"Biphentin","PFP","ER Cap","10mg","2012-04-16","","Methylphenidate Hydrochloride","Stimulant- ADHD and narcolepsy","",NA
2277174,"Biphentin","PFP","ER Cap","30mg","2012-04-16","","Methylphenidate Hydrochloride","Stimulant- ADHD and narcolepsy","",NA
2277182,"Biphentin","PFP","ER Cap","40mg","2012-04-16","","Methylphenidate Hydrochloride","Stimulant- ADHD and narcolepsy","",NA
2277190,"Biphentin","PFP","ER Cap","50mg","2012-04-16","","Methylphenidate Hydrochloride","Stimulant- ADHD and narcolepsy","",NA
2277204,"Biphentin","PFP","ER Cap","60mg","2012-04-16","","Methylphenidate Hydrochloride","Stimulant- ADHD and narcolepsy","",NA
2277212,"Biphentin","PFP","ER Cap","80mg","2012-04-16","","Methylphenidate Hydrochloride","Stimulant- ADHD and narcolepsy","",NA
2282941,"Teva-Fentanyl","TEV","Trans Patch","25mcg/hr","2014-04-30","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2282968,"Teva-Fentanyl","TEV","Trans Patch","50mcg/hr","2014-04-30","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2282976,"Teva-Fentanyl","TEV","Trans Patch","75mcg/hr","2014-04-30","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2282984,"Teva-Fentanyl","TEV","Trans Patch","100mcg/hr","2014-04-30","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2285037,"Teva-Oxycodone CR","TEV","ER Tab","10mg","2012-11-27","","Oxycodone hydrochloride","Opioid- long term pain relief","Cancelled pre-market",NA
2285045,"Teva-Oxycodone CR","TEV","ER Tab","20mg","2012-11-27","","Oxycodone hydrochloride","Opioid- long term pain relief","Cancelled pre-market",NA
2286424,"Zytram XL","PFP","ER Tab","150mg","2012-04-16","","Tramadol hydrochloride","Opioid- long term moderate pain relief","",NA
2286432,"Zytram XL","PFP","ER Tab","200mg","2012-04-16","","Tramadol hydrochloride","Opioid- long term moderate pain relief","",NA
2286440,"Zytram XL","PFP","ER Tab","300mg","2012-04-16","","Tramadol hydrochloride","Opioid- long term moderate pain relief","",NA
2286459,"Zytram XL","PFP","ER Tab","400mg","2012-04-16","","Tramadol hydrochloride","Opioid- long term moderate pain relief","",NA
2291266,"Teva-Oxycodone CR","TEV","ER Tab","40mg","2012-11-27","","Oxycodone hydrochloride","Opioid- long term pain relief","Cancelled pre-market",NA
2291274,"Teva-Oxycodone CR","TEV","ER Tab","80mg","2012-11-27","","Oxycodone hydrochloride","Opioid- long term pain relief","Cancelled pre-market",NA
2296381,"Tridural","LAB","ER Tab","100mg","2012-04-16","","Tramadol hydrochloride","Opioid- long term moderate pain relief","",NA
2296403,"Tridural","LAB","ER Tab","200mg","2012-04-16","","Tramadol hydrochloride","Opioid- long term moderate pain relief","",NA
2296411,"Tridural","LAB","ER Tab","300mg","2012-04-16","","Tramadol hydrochloride","Opioid- long term moderate pain relief","",NA
2297957,"Phl-Temazepam","PHE","Cap","15mg","2012-04-16","","Temazepam","BZD- insomnia ","",NA
2297965,"Phl-Temazepam","PHE","Cap","30mg","2012-04-16","","Temazepam","BZD- insomnia ","",NA
2298201,"Phl-Lorazepam","PHE","Tab","0.5mg","2012-04-16","","lorazepam","BZD- Anxiety disorder","",NA
2298228,"Phl-Lorazepam","PHE","Tab","1mg","2012-04-16","","lorazepam","BZD- Anxiety disorder","cancelled post-market but on the same day as original market date",NA
2298236,"Phl-Lorazepam","PHE","Tab","2mg","2012-04-16","","lorazepam","BZD- Anxiety disorder","cancelled post-market but on the same day as original market date",NA
2299194,"Ralivia","VAL","ER Tab","100mg","2012-04-16","","Tramadol hydrochloride","Opioid- long term moderate pain relief","",NA
2299208,"Ralivia","VAL","ER Tab","200mg","2012-04-16","","Tramadol hydrochloride","Opioid- long term moderate pain relief","",NA
2299216,"Ralivia","VAL","ER Tab","300mg","2012-04-16","","Tramadol hydrochloride","Opioid- long term moderate pain relief","",NA
2302764,"Novo-Morphine SR","NOP","SR Tab","15mg","2012-04-16","","Morphine sulfate","opioid- long term severe pain. Mostly perscribed for palliative care","",NA
2302772,"Novo-Morphine SR","NOP","SR Tab","30mg","2012-04-16","","Morphine sulfate","opioid- long term severe pain. Mostly perscribed for palliative care","",NA
2302780,"Novo-Morphine SR","NOP","SR Tab","60mg","2012-04-16","","Morphine sulfate","opioid- long term severe pain. Mostly perscribed for palliative care","",NA
2302799,"Novo-Morphine SR","NOP","SR Tab","100mg","2012-04-16","","Morphine sulfate","opioid- long term severe pain. Mostly perscribed for palliative care","",NA
2302802,"Novo-Morphine SR","NOP","SR Tab","200mg","2012-04-16","","Morphine sulfate","opioid- long term severe pain. Mostly perscribed for palliative care","",NA
2303299,"AC&C Tablets","PEN","Tab","8mg","2012-04-16","","Acetaminophen + Codeine phosphate","Opioid- antitussive, antipyretic and analgesic. Behind the counter (no perscription)","",NA
2303329,"Zym-Clonazepam","ZYN","Tab","1mg","2012-04-16","","Clonazepam","BZD- SEIZURE DISORDER + panic and anxiety disorder","",NA
2303337,"Zym-Clonazepam","ZYN","Tab","2mg","2012-04-16","","Clonazepam","BZD- SEIZURE DISORDER + panic and anxiety disorder","",NA
2306530,"Apo-Oxycodone CR","APX","ER Tab","40mg","2012-11-27","","Oxycodone hydrochloride","Opioid- long term moderate to severe pain relief (controlled release)","",NA
2307898,"Sandoz Oxycodone/Acetaminophen","SDZ","Tab","5mg & 325mg","2012-04-16","","Oxycodone hydrochloride","Opioid- long term moderate to severe pain relief (controlled release)","Dormant- there is more than 12 months of records indicating no sales in canada",NA
2309882,"PMS-Oxycodone CR","PMS","ER Tab","10mg","2012-11-27","","Oxycodone hydrochloride","Opioid- long term moderate to severe pain relief (controlled release)","",NA
2309890,"PMS-Oxycodone CR","PMS","ER Tab","20mg","2012-11-27","","Oxycodone hydrochloride","Opioid- long term moderate to severe pain relief (controlled release)","",NA
2309904,"PMS-Oxycodone CR","PMS","ER Tab","40mg","2012-11-27","","Oxycodone hydrochloride","Opioid- long term moderate to severe pain relief (controlled release)","",NA
2309912,"PMS-Oxycodone CR","PMS","ER Tab","80mg","2012-11-27","","Oxycodone hydrochloride","Opioid- long term moderate to severe pain relief (controlled release)","",NA
2311593,"Pro-Clonazepam","PRD","Tab","0.5mg","2012-04-16","","Clonazepam","BZD- SEIZURE DISORDER + panic and anxiety disorder","",NA
2311607,"Pro-Clonazepam","PRD","Tab","1mg","2012-04-16","","Clonazepam","BZD- SEIZURE DISORDER + panic and anxiety disorder","",NA
2311615,"Pro-Clonazepam","PRD","Tab","2mg","2012-04-16","","Clonazepam","BZD- SEIZURE DISORDER + panic and anxiety disorder","",NA
2311925,"Teva-Fentanyl","TEV","Trans Patch","12mcg/hr","2014-04-30","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2314630,"Apo-Fentanyl Matrix","APX","Trans Patch","25mcg/hr","2012-04-16","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2314649,"Apo-Fentanyl Matrix","APX","Trans Patch","50mcg/hr","2012-04-16","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2314657,"Apo-Fentanyl Matrix","APX","Trans Patch","75mcg/hr","2012-04-16","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2314665,"Apo-Fentanyl Matrix","APX","Trans Patch","100mcg/hr","2012-04-16","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2315068,"Novo-Methylphenidate ER-C","NOP","SR Tab","18mg","2012-04-16","","Methylphenidate Hydrochloride","Stimulant- exended release and controlled delivery for ADHD and sometimes narcolepsy","",NA
2315076,"Novo-Methylphenidate ER-C","NOP","SR Tab","27mg","2012-04-16","","Methylphenidate Hydrochloride","Stimulant- exended release and controlled delivery for ADHD and sometimes narcolepsy","",NA
2315084,"Novo-Methylphenidate ER-C","NOP","SR Tab","36mg","2012-04-16","","Methylphenidate Hydrochloride","Stimulant- exended release and controlled delivery for ADHD and sometimes narcolepsy","",NA
2315092,"Novo-Methylphenidate ER-C","NOP","SR Tab","54mg","2012-04-16","","Methylphenidate Hydrochloride","Stimulant- exended release and controlled delivery for ADHD and sometimes narcolepsy","",NA
2319403,"Teva-Hydromorphone","TEV","Tab","1mg","2012-04-16","","Hydromorphone hydrochloride","Opioid- chronic severe pain and cancer pain","",NA
2319411,"Teva-Hydromorphone","TEV","Tab","2mg","2012-04-16","","Hydromorphone hydrochloride","Opioid- chronic severe pain and cancer pain","",NA
2319438,"Teva-Hydromorphone","TEV","Tab","4mg","2012-04-16","","Hydromorphone hydrochloride","Opioid- chronic severe pain and cancer pain","",NA
2319446,"Teva-Hydromorphone","TEV","Tab","8mg","2012-04-16","","Hydromorphone hydrochloride","Opioid- chronic severe pain and cancer pain","",NA
2319977,"PMS-Oxycodone","PMS","Tab","5mg","2012-04-16","","Oxycodone hydrochloride","Opioid- post-operative pain and long-term pain relief","",NA
2319985,"PMS-Oxycodone","PMS","Tab","10mg","2012-04-16","","Oxycodone hydrochloride","Opioid- post-operative pain and long-term pain relief","",NA
2319993,"PMS-Oxycodone","PMS","Tab","20mg","2012-04-16","","Oxycodone hydrochloride","Opioid- post-operative pain and long-term pain relief","",NA
2320312,"Sandoz Methylphenidate SR","SDZ","ER Tab","20mg","2012-04-16","","Methylphenidate Hydrochloride","Stimulant- Sustained release for ADHD and sometimes narcolepsy","",NA
2320398,"M-Eslon IR","ETH","Cap","5mg","2017-03-28","","Morphine sulfate","Opioid- short-acting moderate to severe pain for post-operative reasons but also palliative care ","",NA
2320428,"M-Eslon IR","ETH","Cap","10mg","2017-03-28","","Morphine sulfate","Opioid- short-acting moderate to severe pain for post-operative reasons but also palliative care ","",NA
2320436,"M-Eslon IR","ETH","Cap","20mg","2017-06-30","","Morphine sulfate","Opioid- short-acting moderate to severe pain for post-operative reasons but also palliative care ","",NA
2323192,"Oxycontin","PFP","ER Tab","15mg","2012-04-16","","Oxycodone hydrochloride","Opioid- long term pain relief (high overodse risk)","",NA
2323206,"Oxycontin","PFP","ER Tab","30mg","2012-04-16","","Oxycodone hydrochloride","Opioid- long term pain relief (high overodse risk)","",NA
2323214,"Oxycontin","PFP","ER Tab","60mg","2012-04-16","","Oxycodone hydrochloride","Opioid- long term pain relief (high overodse risk)","",NA
2324253,"PMS-Hydrocodone","PMS","O/L","1mg/mL","2012-04-16","","Hydrocodone","Opioid- long term pain relief (high overodse risk)","",NA
2324628,"Apo-Oxycodone/Acet","APX","Tab","5mg & 325mg","2012-04-16","","Oxycodone hydrochloride +acetaminophen","Opioid- antitussive, antipyretic and short-term analgesic. ","",NA
2325950,"Oxycodone","PRD","Tab","5mg","2012-04-16","","Oxycodone hydrochloride","Opioid- post-operative pain and long-term pain relief","",NA
2325969,"Oxycodone","PRD","Tab","10mg","2012-04-16","","Oxycodone hydrochloride","Opioid- post-operative pain and long-term pain relief","",NA
2325977,"Oxycodone","PRD","Tab","20mg","2012-04-16","","Oxycodone hydrochloride","Opioid- post-operative pain and long-term pain relief","",NA
2326221,"Methylphenidate","PRD","Tab","5mg","2012-04-16","","Methylphenidate Hydrochloride","Stimulant- ADHD medication and sometimes used for narcolepsy","",NA
2326248,"Methylphenidate","PRD","Tab","10mg","2012-04-16","","Methylphenidate Hydrochloride","Stimulant- ADHD medication and sometimes used for narcolepsy","",NA
2326256,"Methylphenidate","PRD","Tab","20mg","2012-04-16","","Methylphenidate Hydrochloride","Stimulant- ADHD medication and sometimes used for narcolepsy","",NA
2326264,"Sandoz Oxycodone CR","SDZ","ER Tab","10mg","2012-11-27","","Oxycodone hydrochloride","Opioid- post-operative pain and long-term pain relief","",NA
2326272,"Sandoz Oxycodone CR","SDZ","ER Tab","20mg","2012-11-27","","Oxycodone hydrochloride","Opioid- post-operative pain and long-term pain relief","",NA
2326280,"Sandoz Oxycodone CR","SDZ","ER Tab","40mg","2012-11-27","","Oxycodone hydrochloride","Opioid- post-operative pain and long-term pain relief","",NA
2326299,"Sandoz Oxycodone CR","SDZ","ER Tab","80mg","2012-11-27","","Oxycodone hydrochloride","Opioid- post-operative pain and long-term pain relief","",NA
2327112,"Sandoz Fentanyl Patch","SDZ","Trans Patch","12mcg/hr","2012-04-16","","Fentanyl","Opioid- post-operative pain and long-term pain relief","",NA
2327120,"Sandoz Fentanyl Patch","SDZ","Trans Patch","25mcg/hr","2012-04-16","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2327139,"Sandoz Fentanyl Patch","SDZ","Trans Patch","37mcg/hr","2012-04-16","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2327147,"Sandoz Fentanyl Patch","SDZ","Trans Patch","50mcg/hr","2012-04-16","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2327155,"Sandoz Fentanyl Patch","SDZ","Trans Patch","75mcg/hr","2012-04-16","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2327163,"Sandoz Fentanyl Patch","SDZ","Trans Patch","100mcg/hr","2012-04-16","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2330377,"Apo-Methylphenidate ER","APX","SR Tab","54mg","2016-09-23","","Methylphenidate Hydrochloride","Stimulant- ADHD medication and sometimes used for narcolepsy","",NA
2334186,"Duragesic Mat","JAN","Trans Patch","12mcg/hr","2012-04-16","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2336790,"Apo-Tramadol/Acet","APX","Tab","37.5mg & 325mg","2012-04-16","","Tramadol hydrochloride","Opioid- post-operative pain and muscoskeletal injuries (short-term)","",NA
2337266,"Jurnista","JAN","ER Tab","4mg","2012-04-16","","Hydromorphone hydrochloride","Opioid- moderate to severe chronic pain management","",NA
2337274,"Jurnista","JAN","ER Tab","8mg","2012-04-16","","Hydromorphone hydrochloride","Opioid- moderate to severe chronic pain management","",NA
2337282,"Jurnista","JAN","ER Tab","16mg","2012-04-16","","Hydromorphone hydrochloride","Opioid- moderate to severe chronic pain management","",NA
2337290,"Jurnista","JAN","ER Tab","32mg","2012-04-16","","Hydromorphone hydrochloride","Opioid- moderate to severe chronic pain management","",NA
2339609,"Targin","PFP","ER Tab","10mg","2012-04-16","","Oxycodone hydrochloride+ naloxone hydrochloride","Opioid- moderate to severe chronic pain management (non-cancer pain)","",NA
2339617,"Targin","PFP","ER Tab","20mg","2012-04-16","","Oxycodone hydrochloride+ naloxone hydrochloride","Opioid- moderate to severe chronic pain management (non-cancer pain)","",NA
2339625,"Targin","PFP","ER Tab","40mg","2012-04-16","","Oxycodone hydrochloride+ naloxone hydrochloride","Opioid- moderate to severe chronic pain management (non-cancer pain)","",NA
2341034,"Riva-Oxycodone CR","RIA","ER Tab","10mg","2012-11-27","","Oxycodone hydrochloride","Opioid- chronic severe pain and cancer pain. Also used for palliative reasons","",NA
2341042,"Riva-Oxycodone CR","RIA","ER Tab","20mg","2012-11-27","","Oxycodone hydrochloride","Opioid- chronic severe pain and cancer pain. Also used for palliative reasons","",NA
2341050,"Riva-Oxycodone CR","RIA","ER Tab","40mg","2012-11-27","","Oxycodone hydrochloride","Opioid- chronic severe pain and cancer pain. Also used for palliative reasons","",NA
2341069,"Riva-Oxycodone CR","RIA","ER Tab","80mg","2012-11-27","","Oxycodone hydrochloride","Opioid- chronic severe pain and cancer pain. Also used for palliative reasons","",NA
2341174,"Butrans 5","PFP","Trans Patch","5mcg/hr","2012-04-16","","Buprenorphine","Opioid- moderate to severe chronic pain management (non-cancer pain)","",NA
2341212,"Butrans 10","PFP","Trans Patch","10mcg/hr","2012-04-16","","Buprenorphine","Opioid- moderate to severe chronic pain management (non-cancer pain)","",NA
2341220,"Butrans 20","PFP","Trans Patch","20mcg/hr","2012-04-16","","Buprenorphine","Opioid- moderate to severe chronic pain management (non-cancer pain)","",NA
2341379,"PMS-Fentanyl MTX","PMS","Trans Patch","12mcg/hr","2012-04-16","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2341387,"PMS-Fentanyl MTX","PMS","Trans Patch","25mcg/hr","2012-04-16","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2341395,"PMS-Fentanyl MTX","PMS","Trans Patch","50mcg/hr","2012-04-16","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2341409,"PMS-Fentanyl MTX","PMS","Trans Patch","75mcg/hr","2012-04-16","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2341417,"PMS-Fentanyl MTX","PMS","Trans Patch","100mcg/hr","2012-04-16","","Fentanyl","Opioid- chronic severe pain, usually end-stage pain","Not for use in opioid naïve patients",NA
2344602,"Clonazepam","MEL","Tab","1mg","2012-04-16","","Clonazepam","BZD- SEIZURE DISORDER + panic and anxiety disorder","",NA
2344610,"Clonazepam","MEL","Tab","2mg","2012-04-16","","Clonazepam","BZD- SEIZURE DISORDER + panic and anxiety disorder","",NA
2344629,"Clonazepam-R","MEL","Tab","0.5mg","2012-04-16","","Clonazepam","BZD","",NA
2345676,"Zym-Clonazepam","ZYN","Tab","0.5mg","2012-04-16","","Clonazepam","BZD","",NA
2347156,"Vyvanse","SHI","Cap","20mg","2012-04-16","","Dexytroamphetamine","Stimulant- ADHD and binge eating disorder (low abuse potential)","",NA
2347164,"Vyvanse","SHI","Cap","40mg","2012-04-16","","Dexytroamphetamine","Stimulant- ADHD and binge eating disorder (low abuse potential)","",NA
2347172,"Vyvanse","SHI","Cap","60mg","2012-04-16","","Dexytroamphetamine","Stimulant- ADHD and binge eating disorder (low abuse potential)","",NA
2347180,"Teva-Tramadol/Acetaminophen","TEV","Tab","37.5mg & 325mg","2012-10-01","","Tramadol hydrochloride","Opioid- post-operative pain and muscoskeletal injuries (short-term)","",NA
2347733,"NTP-Lorazepam","NTP","Tab","0.5mg","2012-11-02","","Lorazepam","BZD- genralized anxiety and insomnia (lower potency than alprazolam)","",NA
2347741,"NTP-Lorazepam","NTP","Tab","1mg","2012-11-02","","Lorazepam","BZD- genralized anxiety and insomnia (lower potency than alprazolam)","",NA
2347768,"NTP-Lorazepam","NTP","Tab","2mg","2012-11-02","","Lorazepam","BZD- genralized anxiety and insomnia (lower potency than alprazolam)","",NA
2349191,"Alprazolam","SAI","Tab","0.25mg","2012-11-29","","Alprazolam","BZD- genralized anxiety and panic disorder (more potent)","",NA
2349205,"Alprazolam","SAI","Tab","0.5mg","2012-11-29","","Alprazolam","BZD- genralized anxiety and panic disorder (more potent)","",NA
2349469,"Ultram","JAN","Tab","50mg","2012-04-16","","Tramadol hydrochloride","Opioid- post-operative pain and muscoskeletal injuries (short-term)","",NA
2350661,"Onsolis","VAL","Buccal Soluble Fil","200mcg","2012-04-16","","Fentanyl","Opioid -management of breakthrough pain in cancer patients","",NA
2350688,"Onsolis","VAL","Buccal Soluble Fil","400mcg","2012-04-16","","Fentanyl","Opioid -management of breakthrough pain in cancer patients","",NA
2350696,"Onsolis","VAL","Buccal Soluble Fil","600mcg","2012-04-16","","Fentanyl","Opioid -management of breakthrough pain in cancer patients","",NA
